tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
5CF,12,13,41.1,114.30000000000001,39.1,112.5,409505,441610,9,2021-09-22T11:30:00Z,2021-09-22T18:30:00Z,1,269.9364302202389,215.23340860112864,-22.21733255487013,-31.57919370198598,17.169324221191403,0.9921169551239043
5CF,12,13,39.9,111.5,38.699999999999996,114.1,406081,443572,10,2021-09-22T11:30:00Z,2021-09-22T18:30:00Z,1,260.842960571033,119.88322781603199,32.26655779911418,-18.617574185025294,7.766045083356586,3.150300384532387
5CF,13,14,39.3,111.69999999999999,37.699999999999996,111.1,440629,474202,1,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,185.15957986827203,196.60709483534333,-5.87262835705414,-19.770877189986376,-5.8353333817477795,6.666236883285527
5CF,13,14,40.3,113.5,36.49999999999999,111.1,442829,474208,2,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,470.99015860129555,207.1812318589438,-23.877454728896613,-46.68649935734515,-6.018445271721734,8.166770165837608
5CF,13,14,39.49999999999999,112.69999999999999,35.3,112.5,441853,475929,3,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,466.4740547876022,182.23688186345618,-2.0207415238538005,-51.946918863409,-11.592576148240834,4.08969043667094
5CF,13,14,39.3,112.69999999999999,37.3,110.69999999999999,441854,473714,4,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,282.6344468003234,218.86341922785502,-19.68061694502325,-24.523174994623542,-6.614205126105415,11.630032065577184
5CF,13,14,39.3,112.1,36.1,109.30000000000001,441119,472005,5,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,432.5177156275356,215.67395210009107,-27.993277123167573,-39.15680018998049,-7.280007294725206,5.6881579453515005
5CF,13,14,38.699999999999996,111.5,38.1,110.9,440387,473955,6,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,84.75148553398674,218.3872549691317,-5.8401459512358915,-7.402263263565312,-6.687125559265139,9.542434249821987
5CF,13,14,40.3,112.1,36.49999999999999,110.9,441114,473963,7,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,434.6318210593787,194.33145262428184,-11.939739134344382,-46.922798830935555,-6.154179054490834,6.534985566879278
5CF,13,14,39.699999999999996,112.30000000000001,37.49999999999999,109.69999999999999,441362,472488,8,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,333.0444570013719,223.66125681188805,-25.51628097595646,-26.847258515823388,-3.115250037563747,8.578202063624063
5CF,13,14,39.1,112.5,36.1,110.5,441610,473475,9,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,376.8803085120629,208.5581469634167,-19.995405539798448,-36.89110608953898,-11.560944129360628,8.803628243745589
5CF,13,14,38.699999999999996,114.1,35.699999999999996,111.69999999999999,443572,474947,10,2021-09-25T11:30:00Z,2021-09-25T20:30:00Z,1,395.2452839102164,213.34968406181065,-24.115298075100018,-36.797541790286765,-12.969497451192227,0.4421418804643438
5CF,14,15,37.699999999999996,111.1,35.699999999999996,110.5,474202,507777,1,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,228.32671821127576,193.7610961237771,-10.850219434679694,-44.49357723386899,-0.4944220189086918,-17.797121276467895
5CF,14,15,36.49999999999999,111.1,34.3,109.69999999999999,474208,506804,2,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,275.2213825927509,207.92949192519103,-25.75450346322822,-48.79664312474507,-3.5426047989868166,-14.830295685842895
5CF,14,15,35.3,112.5,34.49999999999999,110.30000000000001,475929,507538,3,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,219.78593771575362,246.81669248715247,-40.36423932921581,-17.366203885674263,2.829514378356928,-13.712573963186648
5CF,14,15,37.3,110.69999999999999,35.49999999999999,111.30000000000001,473714,508758,4,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,206.8629335696287,164.74001143421162,10.876950077289209,-40.04097882838996,0.0275645443725588,-16.487925056155397
5CF,14,15,36.1,109.30000000000001,34.9,110.5,472005,507781,5,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,171.9847945159664,140.37537083035932,21.91279509450031,-26.58276431160207,-2.3147971204711904,-14.029194882717897
5CF,14,15,38.1,110.9,34.9,108.30000000000001,473955,505086,6,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,424.6341302825574,214.04548489766097,-47.49433898851678,-70.59522847368024,-1.642040514611818,-18.200728110061647
5CF,14,15,36.49999999999999,110.9,34.9,110.30000000000001,473963,507536,7,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,185.64366886629608,197.18380856265063,-10.957222557511209,-35.588539958958044,-0.03487638336181495,-14.640806417874149
5CF,14,15,37.49999999999999,109.69999999999999,34.49999999999999,110.9,472488,508273,8,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,350.00951529680117,161.63878175360787,22.027420781278487,-66.65446071329177,-0.7864806876586895,-17.907394108889765
5CF,14,15,36.1,110.5,34.9,111.1,473475,508516,9,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,143.83796456808992,157.5867635647204,10.95660016959042,-26.683199717067172,-0.6662238958618169,-15.569711505374139
5CF,14,15,35.699999999999996,111.69999999999999,35.1,109.30000000000001,474947,506310,10,2021-09-26T12:30:00Z,2021-09-26T17:30:00Z,1,227.94896509128122,253.71846683806197,-43.712993024108755,-12.826611228650226,-2.6973168692993172,-16.076166376467892
5CF,15,16,35.699999999999996,110.5,34.49999999999999,110.30000000000001,507777,541838,1,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,134.3738709086441,187.85711178763617,-6.116530229276853,-44.5216273238488,2.8906294261728904,-3.2199430055338545
5CF,15,16,34.3,109.69999999999999,34.9,109.30000000000001,506804,540611,2,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,76.00332379369672,331.24702441535305,-12.173375832121586,22.287966759237783,-0.960268599868776,-2.9246751396484387
5CF,15,16,34.49999999999999,110.30000000000001,34.9,109.30000000000001,507538,540611,3,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,101.79953242374614,296.12616492078587,-30.432709528976577,14.993535551768494,1.0521149593760166,-3.3056803427734396
5CF,15,16,35.49999999999999,111.30000000000001,35.3,109.69999999999999,508758,541099,4,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,147.02902112827994,261.7838798927372,-48.45239615003249,-7.029055806047881,8.373359228907267,-5.727115323242186
5CF,15,16,34.9,110.5,34.699999999999996,110.69999999999999,507781,542327,5,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,28.761785210626847,140.4243188583564,6.101385421864607,-7.415216802889913,3.849049849349975,-5.485880098632814
5CF,15,16,34.9,108.30000000000001,34.49999999999999,110.30000000000001,505086,541838,6,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,188.53271560156412,103.0421863522447,61.15734288462952,-14.233867450236602,-1.4747882177073173,-1.870666527669275
5CF,15,16,34.9,110.30000000000001,34.49999999999999,109.69999999999999,507536,541103,7,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,70.646609029524015,231.26025526915538,-18.348301895536437,-14.787814729794862,-0.4385028856760662,-3.6369993063151043
5CF,15,16,34.49999999999999,110.9,34.49999999999999,110.1,508273,541593,8,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,73.47179364987613,270.22656500617455,-24.464093687509084,0.0967389953373083,-0.880286551040651,-3.83701265201823
5CF,15,16,34.9,111.1,34.9,109.30000000000001,508516,540611,9,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,164.51614827307125,270.51495990431374,-54.776383564827675,0.4923293471573927,3.705494863672892,-3.5724394488932285
5CF,15,16,35.1,109.30000000000001,34.699999999999996,108.9,506310,540122,10,2021-09-28T13:30:00Z,2021-09-28T16:30:00Z,1,57.495884419332576,219.59868208799233,-12.202820809940402,-14.818186917973321,1.434110893620808,-1.8906510712890672
5CF,16,17,34.49999999999999,110.30000000000001,33.1,108.9,541838,574430,1,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,202.28301421467356,220.2484125032256,-21.76085999863679,-25.825740867074686,2.952154505254105,-21.281666872286486
5CF,16,17,34.9,109.30000000000001,32.9,110.1,540611,575901,2,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,233.85329150427648,161.32980361592797,12.464545884429207,-37.0575390890557,3.1814037624155653,-22.733988674044305
5CF,16,17,34.9,109.30000000000001,32.1,110.1,540611,575905,3,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,319.32690852583744,166.3161155204582,12.578372260725681,-51.9000261022564,-2.042623497024541,-16.117654802950547
5CF,16,17,35.3,109.69999999999999,32.3,109.1,541099,574679,4,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,337.3607507538106,189.64731365169175,-9.413659180370766,-55.63196488189775,-0.9829723533070919,-18.586640994519552
5CF,16,17,34.699999999999996,110.69999999999999,31.499999999999996,109.69999999999999,542327,575418,5,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,366.96432205838175,195.01175186756186,-15.827232065460993,-59.293879486463176,-0.7484216890818313,-11.506134631889353
5CF,16,17,34.49999999999999,110.30000000000001,32.3,110.1,541838,575904,6,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,244.71376764921644,184.4157872205608,-3.137239471538198,-40.81410301655126,-0.8165341228383416,-13.650532772677115
5CF,16,17,34.49999999999999,109.69999999999999,32.49999999999999,107.5,541103,572718,7,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,301.6408898111765,223.2750337926211,-34.42924555579939,-36.73839964319361,-4.565706915318806,-12.117388264050806
5CF,16,17,34.49999999999999,110.1,32.49999999999999,111.1,541593,577128,8,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,240.4987738910771,156.99380211416906,15.650587047968196,-37.03044663181023,1.755906625534049,-16.671250169161492
5CF,16,17,34.9,109.30000000000001,31.499999999999996,110.69999999999999,540611,576643,9,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,399.02853305812914,160.51850060065772,22.15928419479007,-62.930535187386134,-0.5398153477732368,-12.012309856661483
5CF,16,17,34.699999999999996,108.9,32.9,108.69999999999999,540122,574186,10,2021-10-09T16:30:00Z,2021-10-09T22:30:00Z,1,200.51083693614177,185.35551728649764,-3.116045777821472,-33.392798019415416,-1.949902163365684,-15.670778783093777
5CF,17,18,33.1,108.9,32.49999999999999,108.69999999999999,574430,608488,1,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,69.12706285539234,195.7773888462246,-3.1295855438010958,-11.128982154065277,-4.858092148946122,14.434887449971518
5CF,17,18,32.9,110.1,30.9,110.5,575901,610701,2,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,224.9743250752076,170.21127150750544,6.36923548272251,-37.094637799621545,-2.927580483256023,9.5653592715861
5CF,17,18,32.1,110.1,30.9,110.30000000000001,575905,610456,3,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,134.403449151941,171.82053715002132,3.1842093002646794,-22.260977779601966,-4.210060153828938,8.1752380762736
5CF,17,18,32.3,109.1,30.9,109.9,574679,609966,4,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,172.80118618053012,153.7271119750535,12.737066881604994,-25.92764388799447,-3.9826129588419588,10.174644819112146
5CF,17,18,31.499999999999996,109.69999999999999,31.299999999999997,108.69999999999999,575418,608494,5,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,97.65396428458045,257.13567005311575,-15.852800688269095,-3.6385017270316267,-6.623728175313313,8.365038875101726
5CF,17,18,32.3,110.1,30.699999999999996,110.30000000000001,575904,610457,6,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,178.41946397196216,173.83434616183376,3.1910235198674535,-29.682265349560268,-5.925972565938315,8.934392450948078
5CF,17,18,32.49999999999999,107.5,31.499999999999996,107.1,572718,606533,7,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,117.15135299673959,198.92864032242355,-6.328004758156558,-18.541488443418995,0.4406336336059597,18.803136161234537
5CF,17,18,32.49999999999999,111.1,30.299999999999997,110.69999999999999,577128,610949,8,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,246.87588373051145,188.9688265340129,-6.409077487464092,-40.805367683345644,-7.588355813659671,8.654433965596512
5CF,17,18,31.499999999999996,110.69999999999999,32.49999999999999,107.69999999999999,576643,607263,9,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,304.37950682299083,292.1539692052834,-46.93931079071103,19.20157478061224,-1.3300869939982116,7.919509859802249
5CF,17,18,32.9,108.69999999999999,31.499999999999996,109.30000000000001,574186,609228,10,2021-10-11T12:30:00Z,2021-10-11T18:30:00Z,1,165.23182362124274,159.81755283738028,9.492442172461605,-25.947890491092206,-0.04331033742268718,10.376945897562663
5CF,18,19,32.49999999999999,108.69999999999999,30.699999999999996,109.5,608488,643777,1,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,213.53365322600027,158.96269071699726,10.940938234463495,-28.584645811645466,-5.319218378764561,8.442223296140396
5CF,18,19,30.9,110.5,31.499999999999996,107.69999999999999,610701,641568,2,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,275.00969949361297,284.7205906176225,-37.96282506563585,10.020908941535184,-10.376908556498934,8.938645805347987
5CF,18,19,30.9,110.30000000000001,30.9,106.1,610456,639611,3,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,401.51215185562336,271.07879406506186,-57.298065791405186,1.0789628517383525,-8.00387489229693,9.22171612761361
5CF,18,19,30.9,109.9,30.699999999999996,108.69999999999999,609966,642797,4,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,116.9638851897916,259.37982128910164,-16.4085731296705,-3.09248333451134,-12.217861617743356,9.624074909142632
5CF,18,19,31.299999999999997,108.69999999999999,29.699999999999996,106.9,608494,640597,5,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,247.62342857228782,224.71088604111804,-24.86676533604664,-25.244618185342752,-7.432352104769026,9.001082236291069
5CF,18,19,30.699999999999996,110.30000000000001,30.099999999999994,107.1,610457,640840,6,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,314.60908747226426,258.6077246805369,-44.02155434476812,-8.917581036206153,-11.29168120967974,6.783095602781021
5CF,18,19,31.499999999999996,107.1,30.5,107.30000000000001,606533,641083,7,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,112.50273002663738,170.1732729800426,2.7405982145546486,-15.900308884822355,-3.4070825278996053,10.7851503008837
5CF,18,19,30.299999999999997,110.69999999999999,30.099999999999994,107.69999999999999,610949,641575,8,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,289.71759932745874,266.3668417881982,-41.27026000666373,-2.6363997347133985,-14.272772530829291,5.744044307998656
5CF,18,19,32.49999999999999,107.69999999999999,29.699999999999996,106.69999999999999,607263,640352,9,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,324.76285206223906,197.3435924598971,-13.81897219955908,-44.46465705361453,-1.3201506333683548,11.958428281352449
5CF,18,19,31.499999999999996,109.30000000000001,30.9,107.9,609228,641816,10,2021-10-12T13:30:00Z,2021-10-12T20:30:00Z,1,149.08840896362136,243.86389976770974,-19.10370865041683,-9.420410285119413,-7.133105678429739,10.858955671419414
5CF,19,20,30.699999999999996,109.5,30.099999999999994,108.1,643777,676365,1,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,150.07872699376745,244.04733250772534,-44.943510050937306,-21.98519911539866,-7.07001474237569,-2.8497328702596048
5CF,19,20,31.499999999999996,107.69999999999999,30.9,107.30000000000001,641568,675381,2,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,76.67233402554244,209.91888439185323,-12.736118130177571,-22.240801435464114,-6.307963587427776,1.3750299129435202
5CF,19,20,30.9,106.1,30.299999999999997,106.69999999999999,639611,674649,3,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,87.95117451345584,138.98578802066595,19.22281090153982,-22.21251102759268,-4.340310049016318,-10.02873950469971
5CF,19,20,30.699999999999996,108.69999999999999,29.9,107.5,642797,675631,4,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,145.56643192918105,232.76942339427035,-38.60153769358044,-29.48042882926632,-8.024502454940796,-1.0022559991658548
5CF,19,20,29.699999999999996,106.9,29.299999999999997,106.5,640597,674409,5,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,58.90844752142079,221.27806314091117,-12.943853960934115,-14.820303916324981,-2.9316937739512117,-9.162591065246584
5CF,19,20,30.099999999999994,107.1,29.9,106.9,640840,674896,6,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,29.392410681968546,221.08644661922813,-6.433510109567254,-7.415679423634233,-3.193151352727254,-5.1613166306762706
5CF,19,20,30.5,107.30000000000001,29.5,107.5,641083,675633,7,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,112.51947509276988,170.07474573940203,6.459494853254338,-37.1008314802799,-4.829692926946001,-2.2922116827596026
5CF,19,20,30.099999999999994,107.69999999999999,29.699999999999996,106.9,641575,674897,8,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,89.08462678859497,240.349911951833,-25.785499357289694,-14.75267941142119,-4.454247411321004,-3.759592909647626
5CF,19,20,29.699999999999996,106.69999999999999,29.9,106.30000000000001,640352,674161,9,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,44.57571095686686,299.92420404229574,-12.867000936669022,7.443598054070792,-3.655429540878296,-10.463596569478353
5CF,19,20,30.9,107.9,29.699999999999996,107.30000000000001,641816,675387,10,2021-10-13T15:30:00Z,2021-10-13T18:30:00Z,1,145.0093310290225,203.60634234275997,-19.340447502901256,-44.476398048979505,-5.653443302597044,-0.3981060948689797
5CF,20,21,30.099999999999994,108.1,25.699999999999996,104.9,676365,706767,1,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,580.4424798680668,213.62982863967127,-35.69587236132534,-53.94490985822027,-4.3995308913642015,1.657760359336003
5CF,20,21,30.9,107.30000000000001,28.9,103.5,675381,705036,2,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,428.73305919582924,239.82333390634693,-41.14905482833264,-24.050284069231427,-6.060221196268717,8.064060902413262
5CF,20,21,30.299999999999997,106.69999999999999,27.099999999999994,106.5,674649,708720,3,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,355.1969796444716,183.2025866902382,-2.2033228335375625,-39.57838504295353,-7.804427252475314,5.21010018377177
5CF,20,21,29.9,107.5,28.299999999999997,107.5,675631,709939,4,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,177.33992794642543,180,-3.63538821553855e-15,-19.790131696581955,-13.036618591342505,7.121137828194512
5CF,20,21,29.299999999999997,106.5,27.099999999999994,106.30000000000001,674409,708475,5,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,244.59933101388566,184.65208393975857,-2.202718803609773,-27.209592579985248,-4.6851342041897235,3.2303383025868735
5CF,20,21,29.9,106.9,30.299999999999997,109.1,674896,711889,6,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,216.63900341717297,77.6391843343684,23.492967110859606,5.173304811654758,-7.972137001281739,3.4475715837283674
5CF,20,21,29.5,107.5,27.5,104.1,675633,705778,7,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,399.88440491740687,237.16159891419431,-37.304967207321454,-24.203674805446067,-4.479338685960556,3.4017148067101357
5CF,20,21,29.699999999999996,106.9,26.099999999999994,106.69999999999999,674897,708970,8,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,399.43031056333837,182.87289747712495,-2.2229718780939627,-44.52594462853284,-4.89783865102132,0.48161930009121257
5CF,20,21,29.9,106.30000000000001,29.5,103.5,674161,705033,9,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,274.56649738866463,261.40262682563207,-30.140093086681052,-4.581828960598682,-5.013309656663681,6.518315802152846
5CF,20,21,29.699999999999996,107.30000000000001,27.9,103.9,675387,705531,10,2021-10-22T13:30:00Z,2021-10-22T22:30:00Z,1,387.23517927123,239.82063134762268,-37.16695384183774,-21.727398518357514,-6.694463052931042,2.98787133036465
5CF,21,22,25.699999999999996,104.9,23.699999999999996,103.9,706767,739852,1,2021-10-23T11:30:00Z,2021-10-23T20:30:00Z,1,243.55102554754234,204.76060764011646,-11.327876929385448,-24.695830993379325,-1.4374469189995718,3.3795342486199305
5CF,21,22,28.9,103.5,28.099999999999994,106.9,705036,743505,2,2021-10-23T11:30:00Z,2021-10-23T20:30:00Z,1,344.4637206567308,104.098961902866,37.09323560201805,-9.367505727171663,-2.4570073365342884,0.47999983759561954
5CF,21,22,27.099999999999994,106.5,23.099999999999994,105.9,708720,742305,3,2021-10-23T11:30:00Z,2021-10-23T20:30:00Z,1,447.2099617255552,187.90660018394416,-6.831796432482731,-49.4597749964391,1.1335002344292526,-6.198686151336669
